exhaustive_data,D1,D2,D3,D4,D5,D6,D7,D8,D9
-0.2646,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2624,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.26,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2574,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2546,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2516,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2484,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.245,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2414,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2376,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2336,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2294,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.225,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2204,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2156,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2106,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2054,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1944,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1886,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1826,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1764,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.17,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1634,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1566,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1496,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1424,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.135,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1274,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1196,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1116,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1034,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.095,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0864,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0776,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0686,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0594,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.05,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0404,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0306,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0206,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0104,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0106,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0214,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0324,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0436,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.055,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0666,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0784,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0904,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1026,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.115,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1276,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1404,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1534,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1666,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.18,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1936,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2074,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2214,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2356,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.25,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2646,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2794,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2944,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3096,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.325,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3406,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3564,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3724,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3886,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.405,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4216,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4384,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4554,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4726,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5076,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5254,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5434,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5616,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.58,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5986,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6174,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6364,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6556,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.675,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6946,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7144,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7038,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.684,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6644,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.645,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6258,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6068,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.588,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5694,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.551,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5328,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5148,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.497,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4794,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.462,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4448,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4278,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.411,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3944,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.378,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3618,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3458,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.33,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3144,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.299,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2838,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2688,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.254,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2394,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.225,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2108,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1968,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.183,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1694,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.156,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1428,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1298,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.117,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1044,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.092,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0798,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0678,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.056,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0444,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.033,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0218,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0108,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0106,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.021,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0312,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0412,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.051,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0606,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.07,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0792,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0882,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.097,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.114,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1222,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1302,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.138,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1456,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.153,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1602,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1672,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.174,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1806,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.187,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1932,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1992,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.205,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2106,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.216,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2212,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2262,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.231,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2356,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.24,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2442,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2482,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.252,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2556,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.259,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2622,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2652,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.268,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2706,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.273,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2752,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2772,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.279,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2806,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.282,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2832,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2842,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.285,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2856,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.286,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2862,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2862,-0.2862,-0.2862,-0.2862,-999,-999,-999,-0.2862,-999,-999
-0.286,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2856,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.285,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2842,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2832,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.282,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2806,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.279,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2772,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2752,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.273,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2706,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.268,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2652,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2622,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.259,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2556,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.252,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2482,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2442,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.24,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2356,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.231,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2262,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2212,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.216,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2106,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.205,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1992,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1932,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.187,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1806,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.174,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1672,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1602,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.153,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1456,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.138,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1302,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1222,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.114,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1056,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.097,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0882,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0792,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.07,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0606,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.051,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0412,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0312,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.021,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0106,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0108,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0218,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.033,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0444,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.056,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0678,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0798,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.092,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1044,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.117,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1298,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1428,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.156,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1694,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.183,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1968,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2108,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.225,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2394,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.254,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2688,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2838,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.299,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3144,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.33,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3458,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3618,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.378,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3944,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.411,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4278,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4448,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.462,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4794,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.497,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5148,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5328,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.551,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5694,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.588,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6068,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6258,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.645,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6644,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.684,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.7038,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.693,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6732,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6536,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.6342,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.615,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.596,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5772,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5586,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.5402,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.522,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.504,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4862,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4686,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4512,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.434,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.417,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.4002,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3836,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3672,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.351,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.335,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3192,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.3036,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2882,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.273,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.258,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2432,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2286,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2142,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.2,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.186,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1722,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1586,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1452,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.132,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.119,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.1062,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0936,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0812,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.069,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.057,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0452,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0336,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.0222,-999,-999,-999,-999,-999,-999,-999,-999,-999
0.011,-999,-999,-999,-999,-999,-999,-999,-999,-999
0,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0108,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0214,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0318,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.042,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.052,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0618,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0714,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.0808,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.09,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.099,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1078,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1164,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1248,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.133,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.141,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1488,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1564,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1638,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.171,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.178,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1848,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1914,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1978,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.204,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.21,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2158,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2214,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2268,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.232,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.237,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2418,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2464,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2508,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.255,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.259,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2628,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2664,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2698,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.273,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.276,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2788,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2814,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2838,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.286,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.288,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2898,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2914,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2928,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.294,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.295,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2958,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2964,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2968,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.297,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.297,-0.297,-999,-999,-999,-0.297,-999,-999,-999,-999
-0.2968,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2964,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2958,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.295,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.294,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2928,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2914,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2898,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.288,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.286,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2838,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2814,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2788,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.276,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.273,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2698,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2664,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2628,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.259,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.255,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2508,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2464,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2418,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.237,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.232,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2268,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2214,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.2158,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.21,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.204,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1978,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1914,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1848,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.178,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.171,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1638,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1564,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1488,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.141,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.133,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1248,-999,-999,-999,-999,-999,-999,-999,-999,-999
-0.1164,-999,-999,-999,-999,-999,-999,-999,-999,-999
